Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	char	dist	cap4_enhancer_no	fantom5_enhancer_no	gross	dnm	de	neuron_count	oligo_count	micro_count	fetal_enhancer	adult_enhancer	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	fetal_P	adult_P	DE	weight	pp	num
ENSG00000104888	SLC17A7	chr19	gene	49932656	49945617	-	ENSG00000104888.4	protein_coding	KNOWN	3	SLC17A7	SLC17A7	rs56873913	chr19	50091199	rs56873913:ENSG00000104888	145582	131	1	0.99635	0.9668	0.4109	16	2	10	2	0	0.488977072310406	0.16005291005291	0.15299823633157	0.0537918871252205	0.0811287477954145	0.17989417989418	0.717813051146384	1	0.531305114638448	2.50974770382367	0.00030441400304414	16
ENSG00000170482	SLC23A1	chr5	gene	138702885	138720242	-	ENSG00000170482.11	protein_coding	KNOWN	2	SLC23A1	SLC23A1	rs3849046	chr5	137851192	rs3849046:ENSG00000170482	869050	169	0	0.99635	0.9668	0.472722881851574	0	0	0	15	33	1	0.0656966490299824	0.829365079365079	1	1	1	0.220899470899471	0.0180776014109347	0.618165784832452	4.68117503094305	0.000494672754946728	26
ENSG00000100372	SLC25A17	chr22	gene	41165634	41215403	-	ENSG00000100372.10	protein_coding	KNOWN	2	SLC25A17	SLC25A17	rs9607782	chr22	41587556	rs9607782:ENSG00000100372	372153	111	0	0.99635	0.9668	0.6178	3	0	1	1	0	1	0.22310405643739	0.372574955908289	0.27336860670194	0.327601410934744	1	0.810405643738977	1	0.770723104056437	1.24774314612263	0.000437595129375951	23
ENSG00000120329	SLC25A2	chr5	gene	140682196	140683612	-	ENSG00000120329.4	protein_coding	KNOWN	2	SLC25A2	SLC25A2	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000120329	539948	24	2	0.99635	0.9668	0.515083822493542	0	0	0	9	0	0.346119929453263	0.642857142857143	0.544973544973545	1	1	1	0.361111111111111	1	0.669753086419753	1.00786418908188	1.90258751902588e-05	1
ENSG00000181035	SLC25A42	chr19	gene	19174803	19223704	+	ENSG00000181035.8	protein_coding	KNOWN	3	SLC25A42	SLC25A42	rs2905426	chr19	19478022	rs2905426:ENSG00000181035	303219	61	2	0.99635	0.9668	0.3218	3	0	1	0	0	0.346119929453263	0.459876543209877	0.310405643738977	0.27336860670194	0.327601410934744	1	1	1	0.415343915343915	2.04852369896088	0.000209284627092846	11
ENSG00000135502	SLC26A10	chr12	gene	58013310	58019934	+	ENSG00000135502.12	protein_coding	KNOWN	2	SLC26A10	SLC26A10	rs12826178	chr12	57622371	rs12826178:ENSG00000135502	390939	76	1	0.99635	0.9668	0.118457177533338	0	0	0	10	0	0.488977072310406	0.384479717813051	0.391975308641975	1	1	1	0.327160493827161	1	0.170634920634921	2.7047854011516	0.000171232876712329	9
ENSG00000156222	SLC28A1	chr15	gene	85427885	85518876	+	ENSG00000156222.7	protein_coding	KNOWN	2	SLC28A1	SLC28A1	rs950169	chr15	84706461	rs950169:ENSG00000156222	721424	34	2	0.99635	0.9668	0.514030267886308	0	0	0	9	0	0.346119929453263	0.590828924162258	0.707231040564374	1	1	1	0.361111111111111	1	0.667548500881834	0.750541107271431	5.70776255707763e-05	3
ENSG00000117394	SLC2A1	chr1	gene	43391519	43424539	-	ENSG00000117394.12	protein_coding	KNOWN	2	SLC2A1	SLC2A1	rs11210892	chr1	44100084	rs11210892:ENSG00000117394	675545	11	7	0.99635	0.9668	0.02296	0	0	0	2	8	0.0974426807760141	0.715167548500882	0.674603174603175	1	1	1	0.717813051146384	0.134920634920635	0.0687830687830688	5.07349687095453	0.000799086757990868	42
ENSG00000142583	SLC2A5	chr1	gene	9095166	9148537	-	ENSG00000142583.11	protein_coding	KNOWN	2	SLC2A5	SLC2A5	chr1_8424984_D	chr1	8424984	chr1_8424984_D:ENSG00000142583	723553	52	1	0.99635	0.9668	0.06785	0	0	0	4	16	0.488977072310406	0.498677248677249	0.71031746031746	1	1	1	0.569664902998236	0.058641975308642	0.115520282186949	5.3366569793831	0.000494672754946728	26
ENSG00000197241	SLC2A7	chr1	gene	9063359	9086404	-	ENSG00000197241.3	protein_coding	KNOWN	2	SLC2A7	SLC2A7	chr1_8424984_D	chr1	8424984	chr1_8424984_D:ENSG00000197241	661420	14	0	0.99635	0.9668	0.205930969182555	0	0	0	5	1	1	0.693562610229277	0.66358024691358	1	1	1	0.514550264550265	0.301587301587302	0.278659611992945	2.88656550559054	0.000266362252663623	14
ENSG00000101438	SLC32A1	chr20	gene	37353105	37358015	+	ENSG00000101438.3	protein_coding	KNOWN	2	SLC32A1	SLC32A1	rs6065094	chr20	37453194	rs6065094:ENSG00000101438	100089	0	6	0.99635	0.9668	0.7161	8	5	0	7	0	0.120811287477954	1	0.104056437389771	0.112874779541446	1	0.0895061728395062	0.432539682539683	1	0.84700176366843	2.42887436190112	5.70776255707763e-05	3
ENSG00000176087	SLC35A4	chr5	gene	139944041	139948688	+	ENSG00000176087.9	protein_coding	KNOWN	2	SLC35A4	SLC35A4	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000176087	199623	130	7	0.99635	0.9668	0.0695	10	1	43	1	1	0.0974426807760141	0.165343915343915	0.201499118165785	0.0895061728395062	0.00308641975308642	0.2336860670194	0.810405643738977	0.301587301587302	0.1168430335097	4.94758986003995	0.000342465753424658	18
ENSG00000181830	SLC35C1	chr11	gene	45825623	45834566	+	ENSG00000181830.5	protein_coding	KNOWN	2	SLC35C1	SLC35C1	chr11_46350213_D	chr11	46350213	chr11_46350213_D:ENSG00000181830	524590	23	0	0.99635	0.9668	0.1285	6	0	0	7	8	1	0.646825396825397	0.529982363315697	0.148589065255732	1	1	0.432539682539683	0.134920634920635	0.18694885361552	4.31490032226344	0.000171232876712329	9
ENSG00000215790	SLC35E2	chr1	gene	1656277	1677431	-	ENSG00000215790.2	protein_coding	KNOWN	2	SLC35E2	SLC35E2	rs4648845	chr1	2387101	rs4648845:ENSG00000215790	709670	14	0	0.99635	0.9668	0.6696	0	0	0	45	9	1	0.693562610229277	0.697089947089947	1	1	1	0.0282186948853616	0.121252204585538	0.812169312169312	2.67876984285163	7.6103500761035e-05	4
ENSG00000189339	SLC35E2B	chr1	gene	1592939	1624167	-	ENSG00000189339.7	protein_coding	KNOWN	2	SLC35E2B	SLC35E2B	rs4648845	chr1	2387101	rs4648845:ENSG00000189339	762934	0	0	0.99635	0.9668	0.6041	0	0	0	55	0	1	1	0.739858906525573	1	1	1	0.0163139329805996	1	0.755731922398589	0.581364343510409	0	0
ENSG00000168917	SLC35G2	chr3	gene	136537489	136574734	+	ENSG00000168917.8	protein_coding	KNOWN	2	SLC35G2	SLC35G2	rs7432375	chr3	136288405	rs7432375:ENSG00000168917	249084	134	0	0.99635	0.9668	0.1038	1	1	0	0	0	1	0.150793650793651	0.25	0.361992945326279	1	0.2336860670194	1	1	0.154320987654321	3.25501487148407	0.000285388127853881	15
ENSG00000134955	SLC37A2	chr11	gene	124932963	124959131	+	ENSG00000134955.7	protein_coding	KNOWN	2	SLC37A2	SLC37A2	rs55661361	chr11	124613957	rs55661361:ENSG00000134955	319006	75	5	0.99635	0.9668	0.1002	0	0	0	27	0	0.153439153439153	0.391093474426808	0.321428571428571	1	1	1	0.0886243386243386	1	0.149911816578483	3.03268798007642	0.000399543378995434	21
ENSG00000103042	SLC38A7	chr16	gene	58699013	58719008	-	ENSG00000103042.4	protein_coding	KNOWN	2	SLC38A7	SLC38A7	rs12325245	chr16	58681393	rs12325245:ENSG00000103042	37615	8	1	0.99635	0.9668	0.1419	1	2	1	0	0	0.488977072310406	0.740299823633157	0.0423280423280423	0.361992945326279	0.327601410934744	0.17989417989418	1	1	0.198412698412698	4.77971155546308	0.000361491628614916	19
ENSG00000148482	SLC39A12	chr10	gene	18240768	18332221	+	ENSG00000148482.6	protein_coding	KNOWN	2	SLC39A12	SLC39A12	rs7893279	chr10	18745105	rs7893279:ENSG00000148482	504337	51	2	0.99635	0.9668	0.4337	0	0	0	7	0	0.346119929453263	0.504850088183421	0.509700176366843	1	1	1	0.432539682539683	1	0.565255731922399	1.24440964298235	0.000323439878234399	17
ENSG00000139540	SLC39A5	chr12	gene	56623833	56631630	+	ENSG00000139540.7	protein_coding	KNOWN	1	SLC39A5	SLC39A5	rs12826178	chr12	57622371	rs12826178:ENSG00000139540	998538	130	1	0.99635	0.9668	0.684500176225557	0	0	0	7	7	0.488977072310406	0.165343915343915	0.954144620811287	1	1	1	0.432539682539683	0.150793650793651	0.822310405643739	2.13442028543603	0.000342465753424658	18
ENSG00000138821	SLC39A8	chr4	gene	103172198	103352415	-	ENSG00000138821.8	protein_coding	KNOWN	2	SLC39A8	SLC39A8	rs35518360	chr4	103146890	rs35518360:ENSG00000138821	205525	0	18	0.99635	0.9668	0.000292	3	0	0	16	0	0.017636684303351	1	0.207671957671958	0.27336860670194	1	1	0.20679012345679	1	0.0123456790123457	5.96624472550366	0.000665905631659056	35
ENSG00000149150	SLC43A1	chr11	gene	57252007	57283259	-	ENSG00000149150.4	protein_coding	KNOWN	1	SLC43A1	SLC43A1	rs9420	chr11	57510294	rs9420:ENSG00000149150	227035	63	3	0.99635	0.9668	0.8407	9	0	0	2	0	0.247795414462081	0.448853615520282	0.228835978835979	0.0987654320987654	1	1	0.717813051146384	1	0.920194003527337	1.5579205394522	7.6103500761035e-05	4
ENSG00000167703	SLC43A2	chr17	gene	1477673	1532180	-	ENSG00000167703.9	protein_coding	KNOWN	2	SLC43A2	SLC43A2	rs4523957	chr17	2208899	rs4523957:ENSG00000167703	676719	102	18	0.99635	0.9668	0.001781	0	1	17	33	17	0.017636684303351	0.268959435626102	0.67636684303351	1	0.0418871252204586	0.2336860670194	0.058641975308642	0.0537918871252205	0.0216049382716049	7.14848566977184	0.000799086757990868	42
ENSG00000134802	SLC43A3	chr11	gene	57174427	57195053	-	ENSG00000134802.12	protein_coding	KNOWN	2	SLC43A3	SLC43A3	rs9420	chr11	57510294	rs9420:ENSG00000134802	315241	105	9	0.99635	0.9668	0.6219	0	0	0	1	0	0.0687830687830688	0.250881834215168	0.317019400352734	1	1	1	0.810405643738977	1	0.773809523809524	1.40522183607427	9.51293759512938e-05	5
ENSG00000162426	SLC45A1	chr1	gene	8377886	8404227	+	ENSG00000162426.10	protein_coding	KNOWN	2	SLC45A1	SLC45A1	chr1_8424984_D	chr1	8424984	chr1_8424984_D:ENSG00000162426	47098	229	3	0.99635	0.9668	0.2932	9	4	3	23	14	0.247795414462081	0.0110229276895944	0.0489417989417989	0.0987654320987654	0.224867724867725	0.109347442680776	0.123456790123457	0.0714285714285714	0.376543209876543	6.63290326420964	0.000799086757990868	42
ENSG00000022567	SLC45A4	chr8	gene	142217265	142318404	-	ENSG00000022567.5	protein_coding	KNOWN	1	SLC45A4	SLC45A4	rs4129585	chr8	143312933	rs4129585:ENSG00000022567	994529	218	19	0.99635	0.9668	0.6264	0	0	0	18	18	0.0149911816578483	0.0180776014109347	0.94973544973545	1	1	1	0.182980599647266	0.0502645502645503	0.778659611992945	3.29220830726819	0.000323439878234399	17
ENSG00000144290	SLC4A10	chr2	gene	162280843	162841792	+	ENSG00000144290.9	protein_coding	KNOWN	2	SLC4A10	SLC4A10	rs2909457	chr2	162845855	rs2909457:ENSG00000144290	565012	93	1	0.99635	0.9668	0.02887	22	0	0	33	0	0.488977072310406	0.308201058201058	0.574074074074074	0.0335097001763668	1	1	0.058641975308642	1	0.0789241622574956	3.09426470108602	0.000247336377473364	13
ENSG00000113073	SLC4A9	chr5	gene	139739787	139754722	+	ENSG00000113073.9	protein_coding	KNOWN	2	SLC4A9	SLC4A9	chr5_140143664_I	chr5	140143664	chr5_140143664_I:ENSG00000113073	403877	53	0	0.99635	0.9668	0.303726962724313	2	3	4	13	0	1	0.491622574955908	0.400352733686067	0.328924162257496	0.189594356261023	0.135802469135802	0.265432098765432	1	0.389329805996473	1.85873775049003	0.000133181126331811	7
ENSG00000154025	SLC5A10	chr17	gene	18853658	18925908	+	ENSG00000154025.10	protein_coding	KNOWN	2	SLC5A10	SLC5A10	rs8082590	chr17	17958402	rs8082590:ENSG00000154025	895256	18	0	0.99635	0.9668	0.142713364556561	0	0	0	23	0	1	0.670634920634921	0.854056437389771	1	1	1	0.123456790123457	1	0.19973544973545	1.76851954080526	0.000266362252663623	14
ENSG00000063127	SLC6A16	chr19	gene	49792897	49828474	-	ENSG00000063127.10	protein_coding	KNOWN	3	SLC6A16	SLC6A16	rs56873913	chr19	50091199	rs56873913:ENSG00000063127	262725	52	0	0.99635	0.9668	0.659651854545455	0	0	0	0	0	1	0.498677248677249	0.264991181657848	1	1	1	1	1	0.806437389770723	1.54318774676921	7.6103500761035e-05	4
ENSG00000196517	SLC6A9	chr1	gene	44457172	44497139	-	ENSG00000196517.7	protein_coding	KNOWN	1	SLC6A9	SLC6A9	rs11210892	chr1	44100084	rs11210892:ENSG00000196517	397055	104	8	0.99635	0.9668	0.6739	0	8	0	4	20	0.0824514991181658	0.257495590828924	0.395943562610229	1	1	0.0599647266313933	0.569664902998236	0.0401234567901235	0.81657848324515	4.34491000451775	0.000475646879756469	25
ENSG00000103064	SLC7A6	chr16	gene	68298433	68335722	+	ENSG00000103064.9	protein_coding	KNOWN	2	SLC7A6	SLC7A6	rs8044995	chr16	68189340	rs8044995:ENSG00000103064	109093	135	4	0.99635	0.0332	0.03438	1	1	15	6	0	0.19620811287478	0.145502645502645	0.114197530864198	0.361992945326279	0.044973544973545	0.2336860670194	0.47663139329806	1	0.0837742504409171	4.64945519583526	0.000247336377473364	13
ENSG00000103061	SLC7A6OS	chr16	gene	68318406	68344849	-	ENSG00000103061.6	protein_coding	KNOWN	2	SLC7A6OS	SLC7A6OS	rs8044995	chr16	68189340	rs8044995:ENSG00000103061	155509	157	6	0.99635	0.9668	0.8809	0	0	0	2	0	0.120811287477954	0.0899470899470899	0.160493827160494	1	1	1	0.717813051146384	1	0.939594356261023	1.89180682995993	0.000228310502283105	12
ENSG00000135740	SLC9A5	chr16	gene	67271586	67306093	+	ENSG00000135740.11	protein_coding	KNOWN	2	SLC9A5	SLC9A5	rs8044995	chr16	68189340	rs8044995:ENSG00000135740	917754	4	3	0.99635	0.9668	0.4754	0	0	0	2	2	0.247795414462081	0.759700176366843	0.875661375661376	1	1	1	0.717813051146384	0.263227513227513	0.620811287477954	1.94424049982722	0.000418569254185693	22
ENSG00000197818	SLC9A8	chr20	gene	48429250	48508779	+	ENSG00000197818.7	protein_coding	KNOWN	2	SLC9A8	SLC9A8	rs7267348	chr20	48131036	rs7267348:ENSG00000197818	298214	100	55	0.99635	0.9668	0.5524	3	5	0	15	8	0.00220458553791887	0.279982363315697	0.304232804232804	0.27336860670194	1	0.0895061728395062	0.220899470899471	0.134920634920635	0.705026455026455	3.54255058216529	0.00030441400304414	16
ENSG00000164037	SLC9B1	chr4	gene	103806205	103940896	-	ENSG00000164037.11	protein_coding	KNOWN	2	SLC9B1	SLC9B1	rs35518360	chr4	103146890	rs35518360:ENSG00000164037	794006	136	0	0.99635	0.9668	0.7684	3	7	5	64	5	1	0.142857142857143	0.763668430335097	0.27336860670194	0.160493827160494	0.0665784832451499	0.00749559082892416	0.187389770723104	0.880070546737213	2.07193927962472	7.6103500761035e-05	4
ENSG00000164038	SLC9B2	chr4	gene	103941025	104006986	-	ENSG00000164038.10	protein_coding	KNOWN	1	SLC9B2	SLC9B2	rs35518360	chr4	103146890	rs35518360:ENSG00000164038	860096	33	0	0.99635	0.9668	0.7027	1	0	0	12	0	1	0.596560846560847	0.820546737213404	0.361992945326279	1	1	0.285714285714286	1	0.838183421516755	0.374302730564606	0	0
ENSG00000176463	SLCO3A1	chr15	gene	92396925	92715665	+	ENSG00000176463.8	protein_coding	KNOWN	2	SLCO3A1	SLCO3A1	rs4702	chr15	91426560	rs4702:ENSG00000176463	970365	55	19	0.99635	0.9668	5.504e-05	19	20	0	28	18	0.0149911816578483	0.486772486772487	0.926807760141093	0.0392416225749559	1	0.0198412698412698	0.0815696649029982	0.0502645502645503	0.00617283950617284	8.15406066509628	0.00117960426179604	62
ENSG00000126233	SLURP1	chr8	gene	143822362	143823829	-	ENSG00000126233.1	protein_coding	KNOWN	2	SLURP1	SLURP1	rs4129585	chr8	143312933	rs4129585:ENSG00000126233	510896	93	1	0.99635	0.9668	0.408617116783822	0	0	0	22	0	0.488977072310406	0.308201058201058	0.516754850088183	1	1	1	0.134920634920635	1	0.529100529100529	1.29676352378224	5.70776255707763e-05	3
ENSG00000132207	SLX1A	chr16	gene	30205208	30208882	+	ENSG00000132207.12	protein_coding	KNOWN	2	SLX1A	SLX1A	rs12691307	chr16	29939877	rs12691307:ENSG00000132207	265331	47	0	0.99635	0.9668	0.808073974142776	0	0	0	22	0	1	0.524691358024691	0.267636684303351	1	1	1	0.134920634920635	1	0.900352733686067	1.42309353991118	0.000323439878234399	17
ENSG00000181625	SLX1B	chr16	gene	29465822	29469540	+	ENSG00000181625.12	protein_coding	KNOWN	2	SLX1B	SLX1B	rs12691307	chr16	29939877	rs12691307:ENSG00000181625	474055	0	0	0.99635	0.9668	0.36707271941202	0	0	0	0	0	1	1	0.477513227513228	1	1	1	1	1	0.481040564373898	1.47096709686122	0.000190258751902588	10
ENSG00000176994	SMCR8	chr17	gene	18218716	18226517	+	ENSG00000176994.7	protein_coding	KNOWN	2	SMCR8	SMCR8	rs8082590	chr17	17958402	rs8082590:ENSG00000176994	260314	51	5	0.99635	0.9668	0.3541	0	0	0	10	0	0.153439153439153	0.504850088183421	0.260141093474427	1	1	1	0.327160493827161	1	0.459435626102293	2.12428757048221	0.000380517503805175	20
ENSG00000183172	C22orf32	chr22	gene	42475695	42532261	+	ENSG00000183172.6	protein_coding	KNOWN	2	C22orf32	SMDT1	rs9607782,rs6002655	chr22	41587556	rs9607782:ENSG00000183172	128119	65	0	0.99635	0.9668	0.1176	3	0	4	2	2	1	0.438271604938272	0.132716049382716	0.27336860670194	0.189594356261023	1	0.717813051146384	0.263227513227513	0.169753086419753	5.12769028211367	0	0
ENSG00000070366	SMG6	chr17	gene	1963133	2207065	-	ENSG00000070366.8	protein_coding	KNOWN	2	SMG6	SMG6	rs4523957	chr17	2208899	rs4523957:ENSG00000070366	1834	104	8	0.99635	0.9668	0.1709	7	0	15	48	49	0.0824514991181658	0.257495590828924	0.00396825396825397	0.127865961199295	0.044973544973545	1	0.0229276895943563	0.00793650793650794	0.237213403880071	11.8045060991488	0.00308219178082192	162
ENSG00000188725	C5orf43	chr5	gene	60453536	60458301	-	ENSG00000188725.3	protein_coding	KNOWN	2	C5orf43	SMIM15	rs4391122	chr5	60598543	rs4391122:ENSG00000188725	140242	66	0	0.99635	0.9668	0.3937	0	0	0	0	2	1	0.43342151675485	0.149470899470899	1	1	1	1	0.263227513227513	0.505731922398589	3.9171386566405	9.51293759512938e-05	5
ENSG00000103056	SMPD3	chr16	gene	68392231	68482591	-	ENSG00000103056.7	protein_coding	KNOWN	2	SMPD3	SMPD3	rs8044995	chr16	68189340	rs8044995:ENSG00000103056	293251	56	1	0.99635	0.9668	0.1596	17	0	0	1	0	0.488977072310406	0.483245149911817	0.298941798941799	0.0489417989417989	1	1	0.810405643738977	1	0.22310405643739	2.70762337246742	0.000399543378995434	21
ENSG00000091482	SMPX	chrX	gene	21724090	21776281	-	ENSG00000091482.5	protein_coding	KNOWN	2	SMPX	SMPX	rs1378559	chrX	21380266	rs1378559:ENSG00000091482	396015	16	0	0.99635	0.9668	0.1289	0	0	0	0	0	1	0.677689594356261	0.395502645502646	1	1	1	1	1	0.187389770723104	2.60216229871207	0.000171232876712329	9
ENSG00000102172	SMS	chrX	gene	21958691	22025798	+	ENSG00000102172.11	protein_coding	KNOWN	2	SMS	SMS	rs1378559	chrX	21380266	rs1378559:ENSG00000102172	578425	13	0	0.99635	0.9668	0.09572	0	0	0	0	0	1	0.700176366843034	0.587742504409171	1	1	1	1	1	0.145502645502645	2.45902735505605	0.00060882800608828	32
ENSG00000214872	SMTNL1	chr11	gene	57308979	57318108	+	ENSG00000214872.4	protein_coding	KNOWN	2	SMTNL1	SMTNL1	rs9420	chr11	57510294	rs9420:ENSG00000214872	201315	21	0	0.99635	0.0332	0.485731092813777	0	0	0	5	0	1	0.656084656084656	0.203703703703704	1	1	1	0.514550264550265	1	0.638888888888889	2.03911349629286	5.70776255707763e-05	3
ENSG00000186532	SMYD4	chr17	gene	1682779	1733928	-	ENSG00000186532.7	protein_coding	KNOWN	2	SMYD4	SMYD4	rs4523957	chr17	2208899	rs4523957:ENSG00000186532	474971	150	3	0.99635	0.9668	0.2554	0	0	0	1	12	0.247795414462081	0.100970017636684	0.477954144620811	1	1	1	0.810405643738977	0.0877425044091711	0.337742504409171	4.25706081807825	0.000627853881278539	33
ENSG00000124216	SNAI1	chr20	gene	48599536	48605423	+	ENSG00000124216.3	protein_coding	KNOWN	2	SNAI1	SNAI1	rs7267348	chr20	48131036	rs7267348:ENSG00000124216	468500	86	71	0.99635	0.9668	0.822668271806098	2	4	10	7	0	0.000881834215167548	0.336860670194004	0.466931216931217	0.328924162257496	0.0811287477954145	0.109347442680776	0.432539682539683	1	0.910493827160494	0.855341478698746	0.000266362252663623	14
ENSG00000065609	SNAP91	chr6	gene	84262599	84419410	-	ENSG00000065609.8	protein_coding	KNOWN	2	SNAP91	SNAP91	chr6_84280274_D	chr6	84280274	chr6_84280274_D:ENSG00000065609	139136	147	0	0.99635	0.9668	0.09776	3	0	0	1	0	1	0.111111111111111	0.147266313932981	0.27336860670194	1	1	0.810405643738977	1	0.147707231040564	3.82803580489352	0.00076103500761035	40
ENSG00000184209	SNRNP35	chr12	gene	123942188	123957701	+	ENSG00000184209.13	protein_coding	KNOWN	1	SNRNP35	SNRNP35	rs2851447	chr12	123665113	rs2851447:ENSG00000184209	277075	0	2	0.99635	0.9668	0.6471	2	2	2	3	0	0.346119929453263	1	0.28042328042328	0.328924162257496	0.271604938271605	0.17989417989418	0.638007054673721	1	0.798059964726631	1.49702664209529	0.00015220700152207	8
ENSG00000104852	SNRNP70	chr19	gene	49588465	49611869	+	ENSG00000104852.8	protein_coding	KNOWN	3	SNRNP70	SNRNP70	rs56873913	chr19	50091199	rs56873913:ENSG00000104852	502734	74	2	0.99635	0.9668	0.5894	3	0	5	3	0	0.346119929453263	0.394620811287478	0.508818342151676	0.27336860670194	0.160493827160494	1	0.638007054673721	1	0.741181657848324	0.975173749218625	0.00091324200913242	48
ENSG00000188817	SNTN	chr3	gene	63638344	63664696	+	ENSG00000188817.3	protein_coding	KNOWN	1	SNTN	SNTN	rs832187	chr3	63833050	rs832187:ENSG00000188817	194706	119	0	0.99635	0.9668	0.583323665430521	0	0	0	2	0	1	0.191798941798942	0.194885361552028	1	1	1	0.717813051146384	1	0.735449735449735	1.9426168646989	0.000114155251141553	6
ENSG00000120451	SNX19	chr11	gene	130745331	130786404	-	ENSG00000120451.6	protein_coding	KNOWN	2	SNX19	SNX19	rs10791097	chr11	130718630	rs10791097:ENSG00000120451	67774	156	0	0.99635	0.9668	0.1591	2	0	0	22	19	1	0.0912698412698413	0.072310405643739	0.328924162257496	1	1	0.134920634920635	0.0445326278659612	0.222222222222222	7.2423977818061	0.00131278538812785	69
ENSG00000162627	SNX7	chr1	gene	99127236	99226056	+	ENSG00000162627.12	protein_coding	KNOWN	2	SNX7	SNX7	rs1702294	chr1	98501984	rs1702294:ENSG00000162627	625252	131	0	0.99635	0.9668	0.01117	2	0	0	1	0	1	0.16005291005291	0.630952380952381	0.328924162257496	1	1	0.810405643738977	1	0.0476190476190476	3.50504732301461	0.00045662100456621	24
ENSG00000106266	SNX8	chr7	gene	2291405	2393953	-	ENSG00000106266.4	protein_coding	KNOWN	1	SNX8	SNX8	chr7_2025096_I	chr7	2025096	chr7_2025096_I:ENSG00000106266	368857	23	28	0.99635	0.9668	2.767e-07	0	0	4	78	10	0.00661375661375661	0.646825396825397	0.369929453262787	1	0.189594356261023	1	0.00396825396825397	0.110229276895944	0.0017636684303351	9.53999500909358	0.00251141552511416	132
ENSG00000181449	SOX2	chr3	gene	181429714	181432221	+	ENSG00000181449.2	protein_coding	KNOWN	2	SOX2	SOX2	rs9841616	chr3	181167585	rs9841616:ENSG00000181449	262129	64	13	0.99635	0.9668	0.01188	9	66	0	31	0	0.0348324514991182	0.443121693121693	0.262345679012346	0.0987654320987654	1	0.00220458553791887	0.0679012345679012	1	0.0489417989417989	4.35521572283732	0.000742009132420091	39
ENSG00000064199	SPA17	chr11	gene	124543694	124567414	+	ENSG00000064199.2	protein_coding	KNOWN	2	SPA17	SPA17	rs55661361	chr11	124613957	rs55661361:ENSG00000064199	70263	182	1	0.99635	0.9668	0.2102	0	0	0	9	0	0.488977072310406	0.0454144620811287	0.0736331569664903	1	1	1	0.361111111111111	1	0.28615520282187	3.85988080057444	0.000361491628614916	19
ENSG00000177202	SPACA4	chr19	gene	49110000	49110970	+	ENSG00000177202.1	protein_coding	KNOWN	3	SPACA4	SPACA4	rs56873913	chr19	50091199	rs56873913:ENSG00000177202	981199	67	1	0.99635	0.9668	0.513146350590381	0	0	0	7	0	0.488977072310406	0.429453262786596	0.939153439153439	1	1	1	0.432539682539683	1	0.666666666666667	0.468241514252336	0	0
ENSG00000166118	SPATA19	chr11	gene	133710526	133715433	-	ENSG00000166118.3	protein_coding	KNOWN	2	SPATA19	SPATA19	rs75059851	chr11	133822569	rs75059851:ENSG00000166118	107136	58	1	0.99635	0.9668	0.426103801293286	0	0	0	22	0	0.488977072310406	0.47310405643739	0.111111111111111	1	1	1	0.134920634920635	1	0.554673721340388	2.78659980492348	9.51293759512938e-05	5
ENSG00000158480	SPATA2	chr20	gene	48519928	48532080	-	ENSG00000158480.6	protein_coding	KNOWN	2	SPATA2	SPATA2	rs7267348	chr20	48131036	rs7267348:ENSG00000158480	401044	80	14	0.99635	0.9668	0.4337	0	0	0	3	0	0.0299823633156966	0.364197530864198	0.399029982363316	1	1	1	0.638007054673721	1	0.565255731922399	1.48919574851474	0.000494672754946728	26
ENSG00000170469	SPATA24	chr5	gene	138732252	138739777	-	ENSG00000170469.6	protein_coding	KNOWN	2	SPATA24	SPATA24	rs3849046	chr5	137851192	rs3849046:ENSG00000170469	888585	20	0	0.99635	0.9668	0.7448	2	0	19	6	10	1	0.658730158730159	0.84700176366843	0.328924162257496	0.0330687830687831	1	0.47663139329806	0.110229276895944	0.865961199294533	2.51516042499771	0.00030441400304414	16
ENSG00000214929	FAM75D1	chr9	gene	84603687	84610171	+	ENSG00000214929.2	protein_coding	KNOWN	2	FAM75D1	SPATA31D1	rs11139497	chr9	84739941	rs11139497:ENSG00000214929	136254	0	0	0.99635	0.9668	0.124903088701161	0	0	0	0	0	1	1	0.14373897707231	1	1	1	1	1	0.178571428571429	3.66252288122204	0.000342465753424658	18
ENSG00000150628	SPATA4	chr4	gene	177105789	177116822	-	ENSG00000150628.2	protein_coding	KNOWN	2	SPATA4	SPATA4	rs1106568	chr4	176861301	rs1106568:ENSG00000150628	255521	0	1	0.99635	0.9668	0.388935207745698	2	1	3	0	0	0.488977072310406	1	0.255731922398589	0.328924162257496	0.224867724867725	0.2336860670194	1	1	0.501322751322751	2.05413073240428	5.70776255707763e-05	3
